,state,lat,long,id,week,population,confirmed,death,prop_vaccinated,prevalence,log_prevalence,prev_day_total,new_cases,incidence,log_incidence,prev_day_actual,covid_status
3945,New York,42.85145728,-77.30874425,ID1937,2021-04-05,109777,6689,91,0.422653801,0.060932618,-1.826769524,6435,254,0.002313782,-2.279710898,152,1
3946,New York,42.90123494,-74.44011632,ID1931,2021-04-05,49221,3790,114,0.422653801,0.076999655,-1.731607498,3672,118,0.002397351,-2.278894439,143,0
3947,New York,42.91261714,-76.55731592,ID1908,2021-04-05,76576,5769,90,0.422653801,0.07533692,-1.741045898,5649,120,0.001567071,-2.287035904,57,1
3948,New York,42.91653905,-75.67266639,ID1929,2021-04-05,70941,4224,85,0.422653801,0.059542437,-1.835445332,4146,78,0.001099505,-2.291650047,65,1
3949,New York,43.0022601,-78.19135193,ID1921,2021-04-05,57280,4987,121,0.422653801,0.087063547,-1.676306894,4853,134,0.002339385,-2.27946068,101,1
3950,New York,43.00491923,-76.19971155,ID1936,2021-04-05,460528,35353,659,0.422653801,0.076766234,-1.732927134,34629,724,0.001572109,-2.286986304,567,1
3951,New York,43.10904162,-73.86653895,ID1948,2021-04-05,229863,14077,159,0.422653801,0.061240826,-1.824856218,13668,409,0.001779321,-2.284948332,451,0
3952,New York,43.11363907,-74.41798804,ID1920,2021-04-05,53383,3944,86,0.422653801,0.073881198,-1.749382982,3839,105,0.001966918,-2.283106849,108,0
3953,New York,43.14638895,-77.69322942,ID1930,2021-04-05,741770,59315,1026,0.422653801,0.07996414,-1.714997671,57538,1777,0.002395621,-2.278911328,1292,1
3954,New York,43.15494365,-77.02976528,ID1963,2021-04-05,89918,5105,67,0.422653801,0.05677395,-1.852950323,4917,188,0.002090794,-2.281892726,122,1
3955,New York,43.19898042,-78.74777412,ID1934,2021-04-05,209281,17633,332,0.422653801,0.08425514,-1.69143385,16900,733,0.003502468,-2.268159821,546,1
3956,New York,43.24375382,-75.43710392,ID1935,2021-04-05,228671,21173,497,0.422653801,0.09259154,-1.647183707,20938,235,0.001027677,-2.292360767,204,1
3957,New York,43.2516977,-78.2320066,ID1939,2021-04-05,40352,2691,83,0.422653801,0.066688144,-1.791630612,2629,62,0.001536479,-2.287337146,55,1
3958,New York,43.31153794,-73.43043448,ID1962,2021-04-05,61204,2792,55,0.422653801,0.045617933,-1.926768981,2725,67,0.0010947,-2.291697581,88,0
3959,New York,43.42034246,-74.96145307,ID1924,2021-04-05,61319,4848,107,0.422653801,0.079061955,-1.720023417,4802,46,0.000750175,-2.295111338,48,0
3960,New York,43.42778894,-76.14635194,ID1940,2021-04-05,117124,6843,90,0.422653801,0.058425259,-1.842472351,6687,156,0.001331922,-2.289353797,134,1
3961,New York,43.56173026,-73.8433699,ID1961,2021-04-05,63944,3307,55,0.422653801,0.051717127,-1.885737495,3234,73,0.001141624,-2.291233527,94,0
3962,New York,43.66146647,-74.49721957,ID1923,2021-04-05,4416,296,2,0.422653801,0.067028986,-1.789587916,294,2,0.000452899,-2.298066332,2,0
3963,New York,43.7844157,-75.44903992,ID1927,2021-04-05,26296,2406,33,0.422653801,0.091496806,-1.652884151,2351,55,0.002091573,-2.281885095,66,0
3964,New York,44.04200959,-75.94653457,ID1925,2021-04-05,109834,5377,63,0.422653801,0.048955697,-1.904106354,5274,103,0.000937779,-2.293251003,83,1
3965,New York,44.11630765,-73.77297842,ID1918,2021-04-05,36885,1482,26,0.422653801,0.040178935,-1.964835569,1460,22,0.000596448,-2.296638326,28,0
3966,New York,44.4976179,-75.06550039,ID1953,2021-04-05,107740,6100,94,0.422653801,0.056617784,-1.853946942,5984,116,0.001076666,-2.29187598,79,1
3967,New York,44.59040891,-74.29926032,ID1919,2021-04-05,50022,2359,12,0.422653801,0.04715925,-1.916239946,2326,33,0.00065971,-2.296009661,42,0
3968,New York,44.74530905,-73.67875352,ID1912,2021-04-05,80485,4437,31,0.422653801,0.055128285,-1.863502861,4274,163,0.002025222,-2.282535221,146,1
3969,New York,40.58582155,-74.14808598,ID1946,2021-04-12,476143,70701,1753,0.458629925,0.148486904,-1.392365134,69167,1534,0.003221721,-2.270875971,2084,0
3970,New York,40.6361825,-73.94935552,ID1926,2021-04-12,2559903,264753,9990,0.458629925,0.103423059,-1.592467432,258426,6327,0.002471578,-2.278169806,7329,0
3971,New York,40.71088124,-73.81684712,ID1944,2021-04-12,2253858,263513,9581,0.458629925,0.116916416,-1.528243178,258050,5463,0.002423844,-2.278635743,7060,0
3972,New York,40.74066522,-73.58941873,ID1932,2021-04-12,1356924,177344,3116,0.458629925,0.130695603,-1.466656175,174279,3065,0.002258785,-2.280248568,4100,0
3973,New York,40.7672726,-73.97152637,ID1933,2021-04-12,1628706,132296,4329,0.458629925,0.081227674,-1.708001171,129488,2808,0.001724068,-2.285491346,3637,0
3974,New York,40.85209301,-73.86282755,ID1905,2021-04-12,1418207,174852,6394,0.458629925,0.123290888,-1.499279928,171900,2952,0.002081502,-2.28198375,3999,0
3975,New York,40.88320119,-72.8012172,ID1955,2021-04-12,1476601,193546,3314,0.458629925,0.131075355,-1.46501141,190014,3532,0.00239198,-2.27894689,4669,0
3976,New York,41.15027894,-74.02560498,ID1947,2021-04-12,325789,45700,742,0.458629925,0.14027484,-1.425971842,45068,632,0.001939906,-2.283371797,918,0
3977,New York,41.16278376,-73.75741653,ID1964,2021-04-12,967506,125726,2245,0.458629925,0.129948548,-1.469899699,123838,1888,0.001951409,-2.283258961,2331,0
3978,New York,41.40337468,-74.30240757,ID1938,2021-04-12,384940,46133,782,0.458629925,0.119844651,-1.514834113,45194,939,0.002439341,-2.278484449,1146,0
3979,New York,41.42630093,-73.74965532,ID1943,2021-04-12,98320,10217,91,0.458629925,0.103915785,-1.590048188,10005,212,0.002156225,-2.281252024,276,0
3980,New York,41.71579493,-74.76394559,ID1956,2021-04-12,75432,6153,68,0.458629925,0.081570156,-1.706113166,5934,219,0.002903277,-2.273965789,243,0
3981,New York,41.7648606,-73.74356679,ID1916,2021-04-12,294218,27982,435,0.458629925,0.09510635,-1.634210486,27371,611,0.002076691,-2.282030871,798,0
3982,New York,41.89027881,-74.26252104,ID1959,2021-04-12,177573,13039,241,0.458629925,0.073428956,-1.751987239,12712,327,0.001841496,-2.284337633,441,0
3983,New York,42.13891056,-76.7638805,ID1910,2021-04-12,83456,7162,133,0.458629925,0.085817676,-1.682989321,7022,140,0.001677531,-2.285948938,115,1
3984,New York,42.15903158,-75.81326086,ID1906,2021-04-12,190488,17417,348,0.458629925,0.091433581,-1.653214365,17054,363,0.001905632,-2.283708072,271,1
3985,New York,42.16852837,-76.30835812,ID1957,2021-04-12,48203,3412,58,0.458629925,0.070783976,-1.767355819,3297,115,0.002385744,-2.279007798,107,1
3986,New York,42.19837623,-74.96709306,ID1915,2021-04-12,44135,2170,36,0.458629925,0.049167328,-1.9026866,2095,75,0.001699332,-2.285734548,82,0
3987,New York,42.2276921,-79.36691763,ID1909,2021-04-12,126903,8419,134,0.458629925,0.066342009,-1.793709313,8178,241,0.001899088,-2.283772286,178,1
3988,New York,42.24778241,-78.67923096,ID1907,2021-04-12,76117,5169,81,0.458629925,0.067908614,-1.78433541,5002,167,0.002193991,-2.280882401,125,1
3989,New York,42.24819348,-73.63089095,ID1913,2021-04-12,59461,3832,99,0.458629925,0.064445603,-1.805175444,3784,48,0.000807252,-2.294544983,61,0
3990,New York,42.25748406,-78.02750466,ID1904,2021-04-12,46091,3185,83,0.458629925,0.069102428,-1.777250666,3126,59,0.001280076,-2.289865567,59,0
3991,New York,42.2689144,-77.3829924,ID1954,2021-04-12,95379,6296,141,0.458629925,0.066010338,-1.795705217,6153,143,0.001499282,-2.287703556,132,1
3992,New York,42.275797,-74.12384884,ID1922,2021-04-12,47188,3126,74,0.458629925,0.066245656,-1.794288731,3061,65,0.001377469,-2.288904413,52,1
3993,New York,42.39184015,-76.8773299,ID1951,2021-04-12,17807,990,14,0.458629925,0.055596114,-1.860491643,975,15,0.000842365,-2.29419672,26,0
3994,New York,42.44945765,-76.47229843,ID1958,2021-04-12,102180,4058,49,0.458629925,0.03971423,-1.968156158,3997,61,0.000596986,-2.296632985,53,1
3995,New York,42.49430041,-75.60887553,ID1911,2021-04-12,47207,3091,74,0.458629925,0.065477577,-1.798919577,2987,104,0.002203063,-2.28079363,108,0
3996,New York,42.58831742,-74.4433903,ID1950,2021-04-12,30999,1552,15,0.458629925,0.050066131,-1.896679208,1493,59,0.001903287,-2.28373108,50,1
3997,New York,42.59509207,-76.07048931,ID1914,2021-04-12,47581,3546,60,0.458629925,0.074525546,-1.745684153,3493,53,0.00111389,-2.291507774,52,1
3998,New York,42.60060306,-73.97723916,ID1903,2021-04-12,305506,23679,345,0.458629925,0.077507479,-1.728742534,23280,399,0.00130603,-2.289609343,425,0
3999,New York,42.63492579,-75.03151402,ID1941,2021-04-12,59493,3196,47,0.458629925,0.053720606,-1.872618572,3094,102,0.001714487,-2.285585534,116,0
4000,New York,42.63505484,-77.10369919,ID1966,2021-04-12,24913,1110,26,0.458629925,0.044555052,-1.934094864,1091,19,0.000762654,-2.294987488,27,0
4001,New York,42.70145109,-78.22199579,ID1965,2021-04-12,39859,3261,51,0.458629925,0.081813392,-1.704774435,3194,67,0.001680925,-2.285915552,78,0
4002,New York,42.71348136,-73.51089874,ID1945,2021-04-12,158714,10679,136,0.458629925,0.06728455,-1.788059027,10439,240,0.001512154,-2.287576744,258,0
4003,New York,42.72596275,-77.77966158,ID1928,2021-04-12,62914,4018,58,0.458629925,0.063864959,-1.808712614,3916,102,0.001621261,-2.286502506,68,1
4004,New York,42.76249024,-78.73063652,ID1917,2021-04-12,918702,82588,1706,0.458629925,0.089896397,-1.661276633,79217,3371,0.003669307,-2.266549183,3341,1
4005,New York,42.78081007,-76.82497064,ID1952,2021-04-12,34016,1883,56,0.458629925,0.055356303,-1.862034072,1838,45,0.001322907,-2.289442764,33,1
4006,New York,42.81668777,-74.05278291,ID1949,2021-04-12,155299,12420,192,0.458629925,0.079974758,-1.714938669,12201,219,0.001410183,-2.288581769,250,0
4007,New York,42.85145728,-77.30874425,ID1937,2021-04-12,109777,6887,92,0.458629925,0.062736274,-1.815624337,6689,198,0.001803657,-2.284709257,254,0
4008,New York,42.90123494,-74.44011632,ID1931,2021-04-12,49221,3896,116,0.458629925,0.079153207,-1.719513934,3790,106,0.002153552,-2.281278183,118,0
4009,New York,42.91261714,-76.55731592,ID1908,2021-04-12,76576,5871,90,0.458629925,0.07666893,-1.733477749,5769,102,0.00133201,-2.289352925,120,0
4010,New York,42.91653905,-75.67266639,ID1929,2021-04-12,70941,4302,86,0.458629925,0.060641942,-1.828577354,4224,78,0.001099505,-2.291650047,78,0
4011,New York,43.0022601,-78.19135193,ID1921,2021-04-12,57280,5065,121,0.458629925,0.088425279,-1.669053747,4987,78,0.001361732,-2.289059657,134,0
4012,New York,43.00491923,-76.19971155,ID1936,2021-04-12,460528,36061,661,0.458629925,0.078303599,-1.724267567,35353,708,0.001537366,-2.287328412,724,0
4013,New York,43.10904162,-73.86653895,ID1948,2021-04-12,229863,14418,160,0.458629925,0.062724318,-1.815697808,14077,341,0.001483492,-2.287859131,409,0
4014,New York,43.11363907,-74.41798804,ID1920,2021-04-12,53383,4081,86,0.458629925,0.076447558,-1.734731567,3944,137,0.00256636,-2.277245274,105,1
4015,New York,43.14638895,-77.69322942,ID1930,2021-04-12,741770,61114,1034,0.458629925,0.08238942,-1.701611208,59315,1799,0.00242528,-2.278621721,1777,1
4016,New York,43.15494365,-77.02976528,ID1963,2021-04-12,89918,5260,67,0.458629925,0.058497742,-1.842014929,5105,155,0.001723793,-2.285494053,188,0
4017,New York,43.19898042,-78.74777412,ID1934,2021-04-12,209281,18314,333,0.458629925,0.087509138,-1.673927696,17633,681,0.003253998,-2.270563324,733,0
4018,New York,43.24375382,-75.43710392,ID1935,2021-04-12,228671,21454,497,0.458629925,0.093820379,-1.640823428,21173,281,0.00122884,-2.290371586,235,1
4019,New York,43.2516977,-78.2320066,ID1939,2021-04-12,40352,2776,83,0.458629925,0.068794607,-1.779072644,2691,85,0.002106463,-2.281739254,62,1
4020,New York,43.31153794,-73.43043448,ID1962,2021-04-12,61204,2857,55,0.458629925,0.046679956,-1.919502239,2792,65,0.001062022,-2.292020871,67,0
4021,New York,43.42034246,-74.96145307,ID1924,2021-04-12,61319,4930,107,0.458629925,0.080399224,-1.712582974,4848,82,0.001337269,-2.289301028,46,1
4022,New York,43.42778894,-76.14635194,ID1940,2021-04-12,117124,6986,90,0.458629925,0.059646187,-1.834795244,6843,143,0.001220928,-2.290449743,156,0
4023,New York,43.56173026,-73.8433699,ID1961,2021-04-12,63944,3386,56,0.458629925,0.052952584,-1.877627317,3307,79,0.001235456,-2.290306228,73,1
4024,New York,43.66146647,-74.49721957,ID1923,2021-04-12,4416,301,2,0.458629925,0.068161232,-1.782832046,296,5,0.001132246,-2.291326249,2,1
4025,New York,43.7844157,-75.44903992,ID1927,2021-04-12,26296,2457,34,0.458629925,0.093436264,-1.642807205,2406,51,0.001939458,-2.283376186,55,0
4026,New York,44.04200959,-75.94653457,ID1925,2021-04-12,109834,5465,65,0.458629925,0.049756906,-1.898741927,5377,88,0.000801209,-2.294604928,103,0
4027,New York,44.11630765,-73.77297842,ID1918,2021-04-12,36885,1504,26,0.458629925,0.040775383,-1.960589688,1482,22,0.000596448,-2.296638326,22,0
4028,New York,44.4976179,-75.06550039,ID1953,2021-04-12,107740,6217,95,0.458629925,0.057703731,-1.847037125,6100,117,0.001085948,-2.291784157,116,1
4029,New York,44.59040891,-74.29926032,ID1919,2021-04-12,50022,2403,12,0.458629925,0.048038863,-1.910280453,2359,44,0.000879613,-2.293827424,33,1
4030,New York,44.74530905,-73.67875352,ID1912,2021-04-12,80485,4550,32,0.458629925,0.056532273,-1.854493072,4437,113,0.001403988,-2.288642856,163,0
4031,New York,40.58582155,-74.14808598,ID1946,2021-04-19,476143,72136,1765,0.485155957,0.151500705,-1.380309488,70701,1435,0.0030138,-2.272892315,1534,0
4032,New York,40.6361825,-73.94935552,ID1926,2021-04-19,2559903,269887,10090,0.485155957,0.105428604,-1.582656731,264753,5134,0.002005545,-2.282728107,6327,0
4033,New York,40.71088124,-73.81684712,ID1944,2021-04-19,2253858,267966,9659,0.485155957,0.11889214,-1.519176184,263513,4453,0.001975723,-2.2830205,5463,0
4034,New York,40.74066522,-73.58941873,ID1932,2021-04-19,1356924,179350,3127,0.485155957,0.132173946,-1.460268419,177344,2006,0.001478344,-2.287909866,3065,0
4035,New York,40.7672726,-73.97152637,ID1933,2021-04-19,1628706,134070,4366,0.485155957,0.082316882,-1.702008995,132296,1774,0.001089208,-2.291751902,2808,0
4036,New York,40.85209301,-73.86282755,ID1905,2021-04-19,1418207,177489,6430,0.485155957,0.125150278,-1.490987198,174852,2637,0.00185939,-2.284161946,2952,0
4037,New York,40.88320119,-72.8012172,ID1955,2021-04-19,1476601,195864,3335,0.485155957,0.132645176,-1.458240835,193546,2318,0.001569822,-2.28700882,3532,0
4038,New York,41.15027894,-74.02560498,ID1947,2021-04-19,325789,46083,746,0.485155957,0.141450448,-1.421091011,45700,383,0.001175608,-2.290897584,632,0
4039,New York,41.16278376,-73.75741653,ID1964,2021-04-19,967506,127046,2249,0.485155957,0.131312881,-1.463984023,125726,1320,0.001364333,-2.289033999,1888,0
4040,New York,41.40337468,-74.30240757,ID1938,2021-04-19,384940,46818,804,0.485155957,0.121624149,-1.506772353,46133,685,0.001779498,-2.284946589,939,0
4041,New York,41.42630093,-73.74965532,ID1943,2021-04-19,98320,10362,91,0.485155957,0.105390561,-1.582841935,10217,145,0.001474776,-2.287945021,212,0
4042,New York,41.71579493,-74.76394559,ID1956,2021-04-19,75432,6320,71,0.485155957,0.08378407,-1.693993741,6153,167,0.002213915,-2.280687461,219,0
4043,New York,41.7648606,-73.74356679,ID1916,2021-04-19,294218,28392,440,0.485155957,0.096499874,-1.627093488,27982,410,0.001393525,-2.288746051,611,0
4044,New York,41.89027881,-74.26252104,ID1959,2021-04-19,177573,13323,247,0.485155957,0.075028298,-1.742807614,13039,284,0.001599342,-2.286718218,327,0
4045,New York,42.13891056,-76.7638805,ID1910,2021-04-19,83456,7279,133,0.485155957,0.087219613,-1.675472952,7162,117,0.001401936,-2.288663092,140,0
4046,New York,42.15903158,-75.81326086,ID1906,2021-04-19,190488,17758,352,0.485155957,0.09322372,-1.64390659,17417,341,0.001790139,-2.284842046,363,0
4047,New York,42.16852837,-76.30835812,ID1957,2021-04-19,48203,3516,61,0.485155957,0.072941518,-1.754801787,3412,104,0.002157542,-2.281239127,115,0
4048,New York,42.19837623,-74.96709306,ID1915,2021-04-19,44135,2234,37,0.485155957,0.050617424,-1.893012274,2170,64,0.001450096,-2.288188264,75,0
4049,New York,42.2276921,-79.36691763,ID1909,2021-04-19,126903,8531,137,0.485155957,0.067224573,-1.788417621,8419,112,0.000882564,-2.293798173,241,0
4050,New York,42.24778241,-78.67923096,ID1907,2021-04-19,76117,5270,82,0.485155957,0.069235519,-1.776463931,5169,101,0.001326905,-2.289403309,167,0
4051,New York,42.24819348,-73.63089095,ID1913,2021-04-19,59461,3865,100,0.485155957,0.065000589,-1.801806238,3832,33,0.000554986,-2.29705058,48,0
4052,New York,42.25748406,-78.02750466,ID1904,2021-04-19,46091,3242,83,0.485155957,0.070339112,-1.769964054,3185,57,0.001236684,-2.290294098,59,0
4053,New York,42.2689144,-77.3829924,ID1954,2021-04-19,95379,6439,142,0.485155957,0.06750962,-1.786714499,6296,143,0.001499282,-2.287703556,143,0
4054,New York,42.275797,-74.12384884,ID1922,2021-04-19,47188,3201,74,0.485155957,0.067835043,-1.78477367,3126,75,0.001589387,-2.286816207,65,1
4055,New York,42.39184015,-76.8773299,ID1951,2021-04-19,17807,1005,14,0.485155957,0.056438479,-1.85509245,990,15,0.000842365,-2.29419672,15,0
4056,New York,42.44945765,-76.47229843,ID1958,2021-04-19,102180,4113,50,0.485155957,0.040252496,-1.964310941,4058,55,0.000538266,-2.29721687,61,0
4057,New York,42.49430041,-75.60887553,ID1911,2021-04-19,47207,3213,75,0.485155957,0.06806194,-1.783422677,3091,122,0.002584362,-2.27706977,104,1
4058,New York,42.58831742,-74.4433903,ID1950,2021-04-19,30999,1583,16,0.485155957,0.051066163,-1.89003737,1552,31,0.001000032,-2.292634443,59,0
4059,New York,42.59509207,-76.07048931,ID1914,2021-04-19,47581,3599,60,0.485155957,0.075639436,-1.739322045,3546,53,0.00111389,-2.291507774,53,0
4060,New York,42.60060306,-73.97723916,ID1903,2021-04-19,305506,23976,347,0.485155957,0.078479637,-1.723280762,23679,297,0.000972158,-2.292910467,399,0
4061,New York,42.63492579,-75.03151402,ID1941,2021-04-19,59493,3265,47,0.485155957,0.054880406,-1.865102033,3196,69,0.0011598,-2.291053831,102,0
4062,New York,42.63505484,-77.10369919,ID1966,2021-04-19,24913,1125,26,0.485155957,0.045157147,-1.929938352,1110,15,0.000602095,-2.296582194,19,0
4063,New York,42.70145109,-78.22199579,ID1965,2021-04-19,39859,3336,51,0.485155957,0.083695025,-1.69447837,3261,75,0.001881633,-2.283943603,67,1
4064,New York,42.71348136,-73.51089874,ID1945,2021-04-19,158714,10823,137,0.485155957,0.068191842,-1.782650035,10679,144,0.000907292,-2.293553081,240,0
4065,New York,42.72596275,-77.77966158,ID1928,2021-04-19,62914,4097,58,0.485155957,0.065120641,-1.801078915,4018,79,0.001255682,-2.290106452,102,0
4066,New York,42.76249024,-78.73063652,ID1917,2021-04-19,918702,84866,1729,0.485155957,0.092375983,-1.648303579,82588,2278,0.002479585,-2.278091668,3371,0
4067,New York,42.78081007,-76.82497064,ID1952,2021-04-19,34016,1906,56,0.485155957,0.056032455,-1.857691246,1883,23,0.000676152,-2.295846326,45,0
4068,New York,42.81668777,-74.05278291,ID1949,2021-04-19,155299,12575,194,0.485155957,0.080972833,-1.709408353,12420,155,0.000998075,-2.292653825,219,0
4069,New York,42.85145728,-77.30874425,ID1937,2021-04-19,109777,7013,92,0.485155957,0.063884056,-1.808596078,6887,126,0.001147781,-2.291172649,198,0
4070,New York,42.90123494,-74.44011632,ID1931,2021-04-19,49221,3994,118,0.485155957,0.081144227,-1.70846173,3896,98,0.00199102,-2.282870508,106,0
4071,New York,42.91261714,-76.55731592,ID1908,2021-04-19,76576,5962,90,0.485155957,0.077857292,-1.72677378,5871,91,0.001188362,-2.29077153,102,0
4072,New York,42.91653905,-75.67266639,ID1929,2021-04-19,70941,4351,88,0.485155957,0.061332657,-1.824286855,4302,49,0.000690715,-2.29570169,78,0
4073,New York,43.0022601,-78.19135193,ID1921,2021-04-19,57280,5152,121,0.485155957,0.089944134,-1.661025281,5065,87,0.001518855,-2.287510737,78,1
4074,New York,43.00491923,-76.19971155,ID1936,2021-04-19,460528,36643,664,0.485155957,0.079567366,-1.717204843,36061,582,0.001263767,-2.290026614,708,0
4075,New York,43.10904162,-73.86653895,ID1948,2021-04-19,229863,14635,164,0.485155957,0.063668359,-1.8099131,14418,217,0.000944041,-2.293188969,341,0
4076,New York,43.11363907,-74.41798804,ID1920,2021-04-19,53383,4173,90,0.485155957,0.078170953,-1.725011778,4081,92,0.001723395,-2.285497962,137,0
4077,New York,43.14638895,-77.69322942,ID1930,2021-04-19,741770,62728,1042,0.485155957,0.084565297,-1.689751967,61114,1614,0.002175877,-2.28105967,1799,0
4078,New York,43.15494365,-77.02976528,ID1963,2021-04-19,89918,5377,67,0.485155957,0.059798928,-1.833838955,5260,117,0.001301186,-2.289657165,155,0
4079,New York,43.19898042,-78.74777412,ID1934,2021-04-19,209281,18770,336,0.485155957,0.089688027,-1.662374519,18314,456,0.002178889,-2.281030191,681,0
4080,New York,43.24375382,-75.43710392,ID1935,2021-04-19,228671,21685,499,0.485155957,0.094830564,-1.635624998,21454,231,0.001010185,-2.292533926,281,0
4081,New York,43.2516977,-78.2320066,ID1939,2021-04-19,40352,2863,83,0.485155957,0.070950634,-1.766380452,2776,87,0.002156027,-2.281253958,85,1
4082,New York,43.31153794,-73.43043448,ID1962,2021-04-19,61204,2921,56,0.485155957,0.047725639,-1.912398517,2857,64,0.001045683,-2.292182555,65,0
4083,New York,43.42034246,-74.96145307,ID1924,2021-04-19,61319,4963,107,0.485155957,0.080937393,-1.709604203,4930,33,0.000538169,-2.29721783,82,0
4084,New York,43.42778894,-76.14635194,ID1940,2021-04-19,117124,7103,90,0.485155957,0.060645128,-1.828557519,6986,117,0.000998941,-2.292645244,143,0
4085,New York,43.56173026,-73.8433699,ID1961,2021-04-19,63944,3454,57,0.485155957,0.054016014,-1.870698695,3386,68,0.001063431,-2.292006934,79,0
4086,New York,43.66146647,-74.49721957,ID1923,2021-04-19,4416,302,2,0.485155957,0.068387681,-1.781486332,301,1,0.000226449,-2.30032316,5,0
4087,New York,43.7844157,-75.44903992,ID1927,2021-04-19,26296,2504,34,0.485155957,0.095223608,-1.633609669,2457,47,0.001787344,-2.284869504,51,0
4088,New York,44.04200959,-75.94653457,ID1925,2021-04-19,109834,5544,65,0.485155957,0.050476173,-1.893950525,5465,79,0.000719267,-2.295418164,88,0
4089,New York,44.11630765,-73.77297842,ID1918,2021-04-19,36885,1513,26,0.485155957,0.041019385,-1.958857919,1504,9,0.000244002,-2.300148049,22,0
4090,New York,44.4976179,-75.06550039,ID1953,2021-04-19,107740,6294,95,0.485155957,0.058418415,-1.842515552,6217,77,0.000714683,-2.295463676,117,0
4091,New York,44.59040891,-74.29926032,ID1919,2021-04-19,50022,2439,12,0.485155957,0.048758546,-1.905430782,2403,36,0.000719683,-2.295414033,44,0
4092,New York,44.74530905,-73.67875352,ID1912,2021-04-19,80485,4642,33,0.485155957,0.057675343,-1.84721715,4550,92,0.00114307,-2.291219228,113,0
4093,New York,40.58582155,-74.14808598,ID1946,2021-04-26,476143,73008,1778,0.506809341,0.153332087,-1.373054053,72136,872,0.001831383,-2.284436945,1435,0
4094,New York,40.6361825,-73.94935552,ID1926,2021-04-26,2559903,273437,10171,0.506809341,0.106815375,-1.57592879,269887,3550,0.001386771,-2.288812657,5134,0
4095,New York,40.71088124,-73.81684712,ID1944,2021-04-26,2253858,270843,9740,0.506809341,0.120168618,-1.513361583,267966,2877,0.001276478,-2.289901097,4453,0
4096,New York,40.74066522,-73.58941873,ID1932,2021-04-26,1356924,180730,3144,0.506809341,0.133190952,-1.455897623,179350,1380,0.001017006,-2.292466399,2006,0
4097,New York,40.7672726,-73.97152637,ID1933,2021-04-26,1628706,135366,4398,0.506809341,0.083112606,-1.697653982,134070,1296,0.000795724,-2.294659348,1774,0
4098,New York,40.85209301,-73.86282755,ID1905,2021-04-26,1418207,179181,6474,0.506809341,0.126343334,-1.485702258,177489,1692,0.001193056,-2.290725144,2637,0
4099,New York,40.88320119,-72.8012172,ID1955,2021-04-26,1476601,197546,3352,0.506809341,0.133784279,-1.453356474,195864,1682,0.001139103,-2.291258456,2318,0
4100,New York,41.15027894,-74.02560498,ID1947,2021-04-26,325789,46347,748,0.506809341,0.142260788,-1.417740495,46083,264,0.00081034,-2.294514345,383,0
4101,New York,41.16278376,-73.75741653,ID1964,2021-04-26,967506,127913,2258,0.506809341,0.132208999,-1.460117454,127046,867,0.000896118,-2.293663821,1320,0
4102,New York,41.40337468,-74.30240757,ID1938,2021-04-26,384940,47317,805,0.506809341,0.122920455,-1.500940275,46818,499,0.001296306,-2.289705335,685,0
4103,New York,41.42630093,-73.74965532,ID1943,2021-04-26,98320,10433,91,0.506809341,0.106112693,-1.579332205,10362,71,0.000722132,-2.295389724,145,0
4104,New York,41.71579493,-74.76394559,ID1956,2021-04-26,75432,6415,71,0.506809341,0.085043483,-1.687164439,6320,95,0.001259412,-2.290069615,167,0
4105,New York,41.7648606,-73.74356679,ID1916,2021-04-26,294218,28744,442,0.506809341,0.097696266,-1.621023436,28392,352,0.001196392,-2.290692177,410,0
4106,New York,41.89027881,-74.26252104,ID1959,2021-04-26,177573,13537,249,0.506809341,0.076233436,-1.73594582,13323,214,0.001205138,-2.290605751,284,0
4107,New York,42.13891056,-76.7638805,ID1910,2021-04-26,83456,7385,133,0.506809341,0.088489743,-1.668711687,7279,106,0.00127013,-2.289963774,117,0
4108,New York,42.15903158,-75.81326086,ID1906,2021-04-26,190488,17997,354,0.506809341,0.094478392,-1.637434215,17758,239,0.001254672,-2.290116429,341,0
4109,New York,42.16852837,-76.30835812,ID1957,2021-04-26,48203,3589,61,0.506809341,0.074455947,-1.746083024,3516,73,0.001514429,-2.287554337,104,0
4110,New York,42.19837623,-74.96709306,ID1915,2021-04-26,44135,2271,37,0.506809341,0.051455761,-1.887461705,2234,37,0.000838337,-2.294236669,64,0
4111,New York,42.2276921,-79.36691763,ID1909,2021-04-26,126903,8641,137,0.506809341,0.068091377,-1.783247537,8531,110,0.000866804,-2.293954407,112,0
4112,New York,42.24778241,-78.67923096,ID1907,2021-04-26,76117,5411,84,0.506809341,0.07108793,-1.765577642,5270,141,0.001852411,-2.28423046,101,1
4113,New York,42.24819348,-73.63089095,ID1913,2021-04-26,59461,3898,100,0.506809341,0.065555574,-1.798448345,3865,33,0.000554986,-2.29705058,33,0
4114,New York,42.25748406,-78.02750466,ID1904,2021-04-26,46091,3309,84,0.506809341,0.071792758,-1.761466425,3242,67,0.001453646,-2.288153274,57,1
4115,New York,42.2689144,-77.3829924,ID1954,2021-04-26,95379,6564,143,0.506809341,0.068820181,-1.778921151,6439,125,0.001310561,-2.289564618,143,0
4116,New York,42.275797,-74.12384884,ID1922,2021-04-26,47188,3266,74,0.506809341,0.069212512,-1.776599889,3201,65,0.001377469,-2.288904413,75,0
